Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min,Is_RushHour,Delivery_Class
793,10.36,Rainy,Medium,Afternoon,Bike,7,8.0,39.0,0,0
7210,11.41,Clear,Low,Evening,Bike,21,4.0,56.1,1,1
7138,8.78,Clear,Medium,Afternoon,Bike,26,5.0,54.7,0,1
509,19.02,Rainy,High,Evening,Scooter,22,1.0,89.0,1,2
5355,4.75,Rainy,High,Afternoon,Scooter,20,3.0,51.2,0,1
3652,2.85,Clear,Low,Evening,Car,15,0.0,28.7,1,0
4346,6.72,Clear,Low,Afternoon,Bike,18,1.0,35.9,0,0
2666,0.31,Foggy,Low,Afternoon,Scooter,15,0.0,27.0,0,0
8903,13.12,Foggy,Low,Morning,Car,9,7.0,50.5,1,1
11709,18.51,Foggy,Medium,Evening,Bike,21,16.0,71.9,1,2
4994,7.05,Rainy,Medium,Morning,Car,34,3.0,58.2,1,1
4506,7.08,Clear,Medium,Afternoon,Car,20,3.0,40.3,0,1
10839,16.96,Clear,Medium,Morning,Bike,28,21.0,76.0,1,2
254,6.68,Clear,High,Morning,Scooter,10,5.0,44.0,1,1
7608,8.68,Rainy,Low,Night,Bike,33,6.0,60.6,0,1
8413,15.21,Clear,Low,Afternoon,Bike,9,7.0,39.1,0,0
2175,1.5,Clear,Medium,Evening,Bike,23,1.0,45.0,1,1
2656,0.29,Clear,Medium,Evening,Car,18,1.0,29.9,1,0
4581,4.37,Clear,Medium,Morning,Scooter,26,2.0,49.5,1,1
6164,9.55,Clear,Low,Evening,Bike,19,4.0,49.5,1,1
4754,7.41,Clear,Medium,Evening,Bike,12,1.0,42.7,1,1
4347,5.76,Snowy,Medium,Afternoon,Bike,30,2.0,60.8,0,1
3898,2.54,Clear,Medium,Night,Bike,15,0.0,32.6,0,0
2517,2.84,Clear,Medium,Morning,Scooter,14,1.0,30.8,1,0
4563,6.48,Foggy,Low,Evening,Car,20,3.0,43.0,1,1
2269,3.11,Clear,Low,Morning,Scooter,15,1.0,25.7,1,0
2452,1.1,Snowy,High,Evening,Bike,15,0.0,47.9,1,1
947,3.17,Clear,Medium,Evening,Scooter,17,6.0,33.0,1,0
9789,12.23,Rainy,High,Evening,Car,22,10.0,68.3,1,1
11159,16.03,Clear,Medium,Afternoon,Scooter,25,30.0,59.7,0,1
6338,9.05,Clear,High,Evening,Bike,30,3.0,69.3,1,1
10999,17.06,Windy,Low,Evening,Scooter,29,14.0,68.4,1,1
2458,0.6,Clear,Medium,Afternoon,Bike,18,1.0,27.0,0,0
8040,15.78,Clear,Medium,Night,Bike,14,10.0,51.2,0,1
6972,8.59,Clear,Low,Morning,Car,12,4.0,33.1,1,0
8251,14.39,Snowy,Medium,Evening,Car,18,10.0,61.8,1,1
518,16.31,Foggy,Medium,Afternoon,Car,14,7.0,71.0,0,2
10739,16.73,Foggy,Medium,Afternoon,Bike,11,16.0,53.2,0,1
3947,0.51,Clear,Medium,Night,Scooter,16,0.0,24.0,0,0
11364,18.7,Rainy,Medium,Night,Bike,11,14.0,62.3,0,1
6083,9.3,Foggy,Medium,Evening,Bike,26,3.0,64.9,1,1
10590,19.09,Rainy,Medium,Afternoon,Scooter,17,17.0,66.3,0,1
8015,12.93,Clear,Low,Evening,Bike,26,6.0,68.6,1,1
2689,2.25,Foggy,Low,Afternoon,Bike,18,1.0,30.6,0,0
4236,4.58,Snowy,High,Morning,Scooter,17,1.0,54.2,1,1
11278,19.58,Clear,Low,Morning,Bike,15,24.0,62.5,1,1
8376,15.36,Clear,High,Morning,Scooter,10,10.0,58.3,1,1
5242,5.3,Rainy,Medium,Evening,Scooter,20,3.0,51.6,1,1
4763,4.94,Clear,Low,Afternoon,Bike,16,2.0,29.0,0,0
7585,8.69,Foggy,High,Evening,Bike,23,5.0,67.1,1,1
6806,10.95,Foggy,Low,Night,Car,23,5.0,46.5,0,1
6997,11.32,Clear,Low,Evening,Car,14,5.0,39.2,1,0
11243,17.15,Clear,Low,Morning,Scooter,18,30.0,58.1,1,1
7903,8.94,Clear,High,Afternoon,Bike,21,6.0,59.5,0,1
6211,10.97,Foggy,Low,Evening,Bike,21,6.0,59.8,1,1
6996,8.71,Clear,High,Morning,Scooter,9,6.0,45.2,1,1
9301,13.52,Clear,Medium,Evening,Scooter,10,10.0,43.9,1,1
8776,14.0,Clear,High,Morning,Bike,20,6.0,69.5,1,1
5536,6.8,Foggy,Low,Afternoon,Bike,30,3.0,56.4,0,1
8358,12.94,Windy,Medium,Morning,Bike,13,10.0,51.1,1,1
11890,16.84,Windy,Medium,Afternoon,Bike,8,21.0,49.5,0,1
133,2.84,Clear,Medium,Night,Scooter,28,1.0,44.0,0,1
9778,13.83,Snowy,Medium,Morning,Bike,23,6.0,75.8,1,2
6959,9.11,Clear,High,Afternoon,Bike,15,5.0,52.2,0,1
3424,3.24,Clear,Medium,Afternoon,Scooter,17,1.0,32.0,0,0
5224,5.75,Foggy,Medium,Afternoon,Car,24,1.0,46.3,0,1
10032,17.41,Clear,High,Morning,Scooter,11,30.0,62.0,1,1
11436,16.72,Rainy,Low,Night,Bike,13,20.0,57.5,0,1
8118,15.37,Clear,High,Morning,Bike,13,6.0,64.0,1,1
11009,19.35,Foggy,Medium,Evening,Scooter,18,24.0,67.0,1,1
7143,11.39,Clear,Medium,Afternoon,Car,14,6.0,42.4,0,1
8680,13.34,Clear,Medium,Afternoon,Bike,6,9.0,40.2,0,1
9811,15.26,Clear,High,Afternoon,Bike,15,7.0,60.2,0,1
7665,10.2,Clear,Medium,Night,Bike,23,3.0,56.3,0,1
10607,18.37,Clear,Low,Evening,Car,15,14.0,50.1,1,1
586,5.18,Clear,Medium,Afternoon,Car,9,2.0,30.0,0,0
9613,12.31,Rainy,Medium,Morning,Bike,15,7.0,61.2,1,1
901,4.55,Rainy,Low,Afternoon,Bike,5,6.0,21.0,0,0
5144,4.24,Clear,Low,Evening,Scooter,23,2.0,38.6,1,0
150,5.93,Foggy,High,Unknown,Scooter,27,1.0,89.0,0,2
5498,4.65,Foggy,Low,Evening,Scooter,20,2.0,37.2,1,0
5881,5.27,Foggy,Low,Evening,Scooter,20,2.0,39.7,1,0
11437,17.61,Clear,Low,Evening,Bike,23,20.0,64.4,1,1
6595,9.76,Clear,Medium,Afternoon,Bike,30,3.0,63.1,0,1
4701,5.75,Rainy,Low,Morning,Bike,28,3.0,56.0,1,1
6822,9.4,Clear,Low,Morning,Scooter,10,5.0,38.8,1,0
3287,3.04,Clear,High,Afternoon,Bike,15,1.0,38.7,0,0
761,3.46,Clear,Low,Morning,Bike,24,6.0,37.0,1,0
4324,6.3,Clear,Medium,Morning,Bike,15,2.0,41.7,1,1
2696,2.81,Rainy,Medium,Evening,Bike,18,0.0,45.9,1,1
9134,14.54,Clear,Medium,Evening,Scooter,17,10.0,55.9,1,1
9693,14.87,Clear,High,Morning,Bike,25,7.0,76.4,1,2
10363,19.87,Rainy,Medium,Morning,Scooter,11,11.0,62.5,1,1
10501,17.54,Clear,Medium,Morning,Bike,18,19.0,61.4,1,1
6521,11.67,Clear,Medium,Morning,Bike,11,3.0,52.9,1,1
6539,9.69,Clear,High,Morning,Scooter,21,4.0,57.5,1,1
10051,17.19,Clear,High,Evening,Scooter,30,25.0,80.5,1,2
697,6.13,Clear,Medium,Night,Scooter,22,0.0,48.0,0,1
755,3.22,Windy,High,Morning,Car,7,7.0,27.0,1,0
6942,9.32,Clear,High,Evening,Bike,23,5.0,64.4,1,1
9294,13.36,Clear,Medium,Evening,Scooter,19,8.0,61.7,1,1
9514,13.58,Foggy,Medium,Evening,Bike,8,10.0,51.4,1,1
10825,17.45,Snowy,Medium,Night,Bike,24,21.0,78.1,0,2
712,12.11,Clear,Medium,Evening,Bike,28,0.0,75.0,1,2
8984,12.5,Foggy,Medium,Evening,Bike,23,8.0,64.0,1,1
2388,2.76,Windy,Low,Morning,Scooter,7,1.0,25.4,1,0
8279,14.86,Foggy,Low,Afternoon,Car,20,10.0,44.8,0,1
420,15.17,Windy,Low,Morning,Bike,25,4.0,77.0,1,2
5583,5.73,Clear,Low,Evening,Bike,13,2.0,37.3,1,0
3522,3.89,Rainy,Medium,Night,Bike,15,1.0,40.3,0,1
4042,5.42,Foggy,High,Evening,Car,18,2.0,44.9,1,1
2736,3.38,Foggy,Low,Afternoon,Scooter,20,1.0,36.5,0,0
8055,13.07,Clear,Low,Evening,Scooter,11,8.0,39.1,1,0
6525,8.63,Foggy,High,Afternoon,Scooter,28,6.0,61.2,0,1
2814,2.2,Rainy,Low,Morning,Bike,11,1.0,30.2,1,0
7817,9.64,Clear,Low,Evening,Bike,23,3.0,50.9,1,1
2978,3.51,Clear,Medium,Evening,Bike,14,1.0,41.3,1,1
3749,3.26,Clear,Medium,Afternoon,Scooter,29,0.0,45.2,0,1
4536,5.09,Rainy,High,Evening,Scooter,26,3.0,59.5,1,1
4069,4.49,Clear,Medium,Morning,Bike,9,1.0,37.3,1,0
9852,12.33,Snowy,Low,Afternoon,Scooter,10,7.0,44.8,0,1
6731,9.55,Clear,Low,Afternoon,Bike,24,6.0,49.8,0,1
10842,17.86,Clear,Low,Evening,Scooter,29,11.0,70.2,1,2
8802,14.29,Rainy,Low,Evening,Bike,19,8.0,63.3,1,1
11665,17.74,Clear,Medium,Afternoon,Bike,16,25.0,63.7,0,1
6196,8.38,Rainy,Low,Afternoon,Car,26,3.0,51.9,0,1
7906,11.59,Snowy,Medium,Evening,Scooter,23,3.0,68.0,1,1
8772,13.45,Rainy,High,Morning,Bike,28,6.0,82.4,1,2
4323,7.61,Clear,Medium,Afternoon,Scooter,23,2.0,42.8,0,1
987,13.92,Snowy,Low,Morning,Scooter,18,4.0,70.0,1,1
61,8.08,Foggy,Low,Morning,Bike,25,2.0,61.0,1,1
7683,8.36,Clear,Medium,Evening,Bike,18,5.0,47.7,1,1
9250,14.2,Rainy,High,Afternoon,Bike,13,6.0,67.6,0,1
9946,12.87,Clear,High,Afternoon,Scooter,31,6.0,68.7,0,1
7701,10.43,Snowy,High,Afternoon,Scooter,21,3.0,69.3,0,1
7965,10.62,Rainy,Medium,Afternoon,Bike,24,3.0,62.0,0,1
2703,1.71,Clear,Medium,Evening,Bike,22,0.0,40.2,1,1
9631,14.69,Rainy,Low,Morning,Car,6,10.0,43.6,1,1
3419,2.56,Snowy,High,Evening,Scooter,30,0.0,61.1,1,1
7520,9.0,Rainy,Low,Morning,Bike,21,5.0,57.9,1,1
10265,17.88,Rainy,Low,Morning,Scooter,17,29.0,63.3,1,1
2157,1.44,Clear,Low,Morning,Bike,17,1.0,32.6,1,0
9048,15.06,Clear,High,Afternoon,Bike,17,8.0,68.9,0,1
10902,16.0,Windy,Medium,Evening,Bike,25,26.0,76.2,1,2
5995,6.47,Clear,Medium,Night,Bike,16,3.0,40.8,0,1
11165,18.38,Rainy,Low,Morning,Scooter,15,30.0,66.2,1,1
8645,15.44,Rainy,Low,Afternoon,Scooter,12,9.0,43.3,0,1
10269,18.86,Foggy,Medium,Morning,Bike,31,20.0,89.0,1,2
7195,8.09,Snowy,Low,Afternoon,Scooter,21,4.0,46.3,0,1
11721,17.16,Foggy,Low,Afternoon,Scooter,18,20.0,60.4,0,1
4884,6.21,Clear,High,Morning,Bike,19,3.0,50.0,1,1
10166,16.39,Rainy,Medium,Morning,Scooter,17,15.0,67.7,1,1
19,8.92,Windy,Unknown,Morning,Bike,25,4.0,62.0,1,1
10508,18.85,Clear,Medium,Evening,Bike,16,14.0,68.8,1,1
2363,2.21,Clear,Medium,Afternoon,Bike,29,0.0,48.0,0,1
7603,8.65,Snowy,Low,Afternoon,Scooter,14,3.0,41.2,0,1
664,5.13,Clear,Medium,Morning,Car,16,1.0,38.0,1,0
8102,15.77,Clear,Low,Afternoon,Bike,11,7.0,45.6,0,1
226,5.26,Rainy,Medium,Evening,Scooter,28,8.0,51.0,1,1
10258,18.7,Clear,Low,Morning,Scooter,12,13.0,48.6,1,1
8500,13.06,Rainy,Medium,Evening,Scooter,28,8.0,69.6,1,1
11810,17.59,Foggy,Low,Afternoon,Car,9,14.0,45.9,0,1
9143,13.81,Foggy,Low,Afternoon,Car,14,6.0,46.9,0,1
3130,3.18,Windy,Low,Morning,Scooter,16,0.0,34.5,1,0
224,7.67,Windy,Low,Morning,Car,9,2.0,31.0,1,0
3640,3.49,Foggy,High,Evening,Scooter,12,1.0,44.0,1,1
5907,6.83,Snowy,Low,Afternoon,Scooter,22,1.0,50.8,0,1
2670,3.53,Clear,Medium,Evening,Scooter,14,0.0,30.9,1,0
11054,16.08,Foggy,Low,Night,Scooter,18,19.0,56.9,0,1
93,15.34,Rainy,Low,Afternoon,Bike,18,6.0,54.0,0,1
7814,11.13,Foggy,High,Afternoon,Bike,26,4.0,73.3,0,2
5883,6.18,Foggy,Low,Morning,Scooter,23,1.0,44.7,1,1
334,2.76,Windy,Medium,Morning,Scooter,8,5.0,22.0,1,0
2425,1.56,Rainy,Low,Afternoon,Bike,20,0.0,33.9,0,0
11896,18.08,Snowy,High,Morning,Scooter,17,16.0,73.6,1,2
5270,4.48,Clear,Low,Night,Bike,14,1.0,28.1,0,0
2640,3.35,Snowy,Medium,Evening,Car,17,0.0,48.6,1,1
8871,14.72,Rainy,High,Morning,Bike,20,7.0,76.1,1,2
10328,16.85,Rainy,Low,Afternoon,Bike,18,25.0,66.3,0,1
4148,4.8,Windy,Low,Morning,Bike,16,2.0,41.8,1,1
9935,12.65,Rainy,Medium,Afternoon,Scooter,20,7.0,60.9,0,1
10981,16.46,Rainy,Low,Evening,Bike,18,24.0,68.5,1,1
7678,9.08,Rainy,Medium,Afternoon,Scooter,16,4.0,47.7,0,1
4618,4.91,Snowy,Low,Evening,Bike,13,2.0,37.4,1,0
6574,10.91,Clear,Medium,Evening,Bike,11,3.0,54.0,1,1
619,16.22,Rainy,High,Evening,Bike,22,0.0,89.0,1,2
6284,11.47,Clear,Low,Morning,Scooter,16,5.0,53.7,1,1
529,1.6,Foggy,Low,Night,Scooter,24,5.0,37.0,0,0
9977,15.97,Snowy,Low,Evening,Scooter,14,9.0,60.9,1,1
2467,0.76,Rainy,Medium,Afternoon,Scooter,31,1.0,48.5,0,1
10251,17.01,Clear,Medium,Morning,Car,14,19.0,59.6,1,1
10090,17.6,Clear,Medium,Morning,Scooter,14,26.0,54.6,1,1
8084,13.05,Clear,High,Morning,Scooter,13,8.0,51.9,1,1
8098,12.6,Rainy,Medium,Morning,Scooter,11,8.0,55.1,1,1
7516,10.1,Windy,Medium,Morning,Bike,22,4.0,57.9,1,1
4667,5.78,Snowy,Medium,Evening,Scooter,19,1.0,54.5,1,1
3360,2.3,Clear,Medium,Morning,Bike,17,1.0,38.7,1,0
10717,19.64,Clear,Low,Morning,Bike,11,13.0,55.1,1,1
2179,3.06,Snowy,Medium,Morning,Bike,12,0.0,46.0,1,1
5151,7.23,Clear,Low,Morning,Bike,11,3.0,39.0,1,0
3107,2.65,Clear,High,Night,Scooter,7,1.0,27.4,0,0
7825,11.93,Clear,Medium,Morning,Bike,15,3.0,51.0,1,1
6907,11.46,Snowy,Low,Morning,Scooter,7,4.0,45.1,1,1
4438,6.4,Rainy,Medium,Morning,Car,17,3.0,48.8,1,1
9622,14.18,Foggy,Medium,Evening,Scooter,12,9.0,56.5,1,1
11869,18.96,Clear,High,Afternoon,Bike,26,22.0,79.4,0,2
8925,14.94,Clear,Low,Morning,Scooter,27,8.0,61.8,1,1
4594,5.6,Clear,Medium,Afternoon,Scooter,22,2.0,43.6,0,1
8336,13.81,Clear,Medium,Evening,Bike,19,10.0,58.8,1,1
7703,8.76,Clear,Medium,Afternoon,Bike,12,3.0,44.1,0,1
9694,12.83,Clear,Low,Night,Car,23,6.0,40.0,0,0
8095,15.49,Windy,High,Afternoon,Bike,22,8.0,75.6,0,2
683,3.83,Rainy,Low,Evening,Car,27,3.0,49.0,1,1
10421,17.74,Clear,High,Afternoon,Bike,25,28.0,75.0,0,2
6896,11.83,Clear,High,Afternoon,Scooter,25,5.0,62.1,0,1
815,17.46,Clear,Medium,Morning,Scooter,6,5.0,62.0,1,1
7431,8.99,Clear,Low,Evening,Bike,29,6.0,58.7,1,1
564,0.78,Clear,Low,Afternoon,Bike,11,0.0,18.0,0,0
5921,6.28,Clear,Low,Morning,Bike,10,2.0,29.1,1,0
11293,19.76,Foggy,Low,Afternoon,Scooter,10,20.0,51.7,0,1
11710,17.52,Rainy,High,Afternoon,Car,18,14.0,66.8,0,1
5007,4.22,Rainy,Low,Afternoon,Car,14,1.0,30.5,0,0
10967,17.04,Rainy,Low,Morning,Bike,19,12.0,70.1,1,2
7036,8.01,Clear,Medium,Afternoon,Bike,13,5.0,38.7,0,0
11812,17.07,Clear,High,Morning,Scooter,27,11.0,78.6,1,2
7459,8.68,Clear,Medium,Evening,Bike,13,5.0,44.4,1,1
9509,13.11,Rainy,Low,Evening,Bike,14,10.0,50.8,1,1
5311,5.3,Windy,Low,Morning,Bike,20,1.0,47.4,1,1
3949,0.33,Clear,Low,Evening,Scooter,17,0.0,25.7,1,0
2476,1.13,Clear,Medium,Afternoon,Scooter,10,1.0,23.6,0,0
9873,14.49,Clear,Medium,Evening,Scooter,18,8.0,60.4,1,1
7918,11.34,Foggy,Medium,Morning,Scooter,21,6.0,58.4,1,1
6576,9.14,Clear,Medium,Morning,Scooter,22,3.0,53.3,1,1
7173,9.9,Snowy,Medium,Evening,Car,14,3.0,52.2,1,1
10285,19.34,Clear,Low,Morning,Car,8,12.0,46.6,1,1
11889,18.78,Clear,Medium,Afternoon,Car,19,18.0,60.4,0,1
10870,16.44,Rainy,Medium,Morning,Bike,27,10.0,78.8,1,2
9115,13.82,Snowy,Medium,Afternoon,Car,27,8.0,65.5,0,1
10882,19.17,Windy,Low,Afternoon,Car,15,10.0,54.9,0,1
9281,14.68,Foggy,Medium,Morning,Scooter,27,8.0,67.1,1,1
182,2.71,Clear,Low,Morning,Scooter,6,1.0,20.0,1,0
9415,12.1,Rainy,Low,Night,Car,13,9.0,40.1,0,1
11820,18.41,Snowy,High,Afternoon,Scooter,32,20.0,89.0,0,2
2804,2.29,Rainy,Medium,Afternoon,Bike,7,0.0,29.5,0,0
6645,10.82,Clear,Medium,Evening,Car,26,4.0,57.5,1,1
890,5.24,Windy,High,Afternoon,Scooter,26,8.0,51.0,0,1
366,8.03,Clear,Low,Evening,Scooter,14,8.0,42.0,1,1
4136,5.51,Rainy,Low,Morning,Scooter,8,3.0,30.7,1,0
969,11.54,Clear,High,Afternoon,Car,10,0.0,56.0,0,1
10808,18.09,Foggy,Medium,Afternoon,Car,24,21.0,75.2,0,2
4892,7.73,Windy,High,Morning,Car,15,1.0,45.2,1,1
10845,17.18,Foggy,Medium,Morning,Car,23,18.0,70.1,1,2
10076,16.08,Rainy,High,Evening,Bike,14,15.0,71.8,1,2
7060,8.2,Clear,Medium,Morning,Bike,16,5.0,48.0,1,1
9660,14.27,Rainy,Medium,Afternoon,Scooter,11,6.0,51.9,0,1
2671,1.68,Clear,Medium,Afternoon,Car,9,1.0,17.2,0,0
6486,10.98,Clear,Low,Morning,Bike,24,5.0,52.0,1,1
11363,18.66,Rainy,Low,Evening,Car,15,14.0,63.5,1,1
6,3.54,Rainy,Medium,Evening,Bike,10,5.0,32.0,1,0
10687,19.67,Foggy,Medium,Evening,Bike,23,21.0,77.6,1,2
3687,1.54,Rainy,Medium,Afternoon,Car,25,0.0,46.3,0,1
11347,18.97,Clear,Low,Evening,Scooter,26,23.0,69.0,1,1
3202,1.26,Rainy,Medium,Morning,Bike,20,1.0,44.5,1,1
176,3.9,Rainy,High,Morning,Car,25,9.0,54.0,1,1
3816,2.07,Rainy,Low,Afternoon,Bike,19,0.0,39.2,0,0
2464,2.7,Clear,Low,Evening,Bike,12,0.0,29.4,1,0
8127,14.49,Clear,High,Evening,Bike,13,8.0,61.9,1,1
7589,10.48,Rainy,Medium,Evening,Car,21,6.0,57.9,1,1
7080,9.22,Foggy,Medium,Evening,Bike,26,5.0,67.6,1,1
11097,16.54,Clear,Low,Morning,Bike,18,10.0,60.2,1,1
11532,18.85,Rainy,High,Morning,Scooter,23,13.0,85.6,1,2
7557,8.04,Clear,High,Afternoon,Car,15,6.0,43.1,0,1
2728,2.98,Clear,Low,Evening,Bike,12,0.0,31.5,1,0
10643,17.8,Clear,Low,Afternoon,Bike,15,25.0,54.1,0,1
7972,11.67,Clear,Low,Morning,Car,23,4.0,46.4,1,1
4717,6.79,Rainy,Low,Afternoon,Car,13,3.0,30.8,0,0
4562,5.25,Rainy,Medium,Evening,Bike,16,2.0,44.1,1,1
9390,13.22,Clear,High,Morning,Scooter,20,10.0,60.5,1,1
7115,9.18,Clear,Medium,Morning,Bike,10,5.0,44.0,1,1
2116,3.72,Snowy,Low,Evening,Bike,10,0.0,38.3,1,0
11328,18.26,Clear,Medium,Afternoon,Scooter,22,13.0,65.9,0,1
5275,7.48,Foggy,Low,Evening,Scooter,26,2.0,49.7,1,1
3378,0.35,Snowy,Medium,Morning,Scooter,14,1.0,37.5,1,0
10992,17.14,Clear,Low,Morning,Bike,13,11.0,56.2,1,1
3510,0.3,Foggy,Medium,Afternoon,Bike,12,0.0,29.2,0,0
7123,11.51,Clear,Medium,Afternoon,Scooter,15,5.0,40.3,0,1
10271,18.83,Rainy,Medium,Afternoon,Scooter,32,21.0,77.9,0,2
3760,1.99,Windy,Low,Afternoon,Car,22,0.0,30.2,0,0
11361,18.74,Clear,High,Afternoon,Bike,12,22.0,64.7,0,1
6003,11.07,Snowy,Low,Morning,Bike,14,4.0,53.1,1,1
7040,8.59,Foggy,High,Morning,Scooter,8,5.0,44.7,1,1
6609,8.06,Clear,Low,Evening,Bike,14,6.0,37.4,1,0
8294,12.24,Windy,Low,Morning,Bike,24,8.0,64.0,1,1
731,3.7,Clear,Medium,Morning,Bike,28,7.0,45.0,1,1
9423,13.42,Clear,Medium,Evening,Bike,29,7.0,72.8,1,2
11327,16.02,Rainy,High,Afternoon,Scooter,17,30.0,69.2,0,1
2877,2.16,Clear,Medium,Afternoon,Scooter,32,1.0,43.3,0,1
11069,19.13,Rainy,High,Night,Scooter,16,24.0,71.1,0,2
7806,10.46,Foggy,High,Morning,Car,12,3.0,54.3,1,1
523,19.41,Clear,Low,Morning,Car,7,3.0,48.0,1,1
8116,15.15,Foggy,Low,Morning,Car,14,7.0,54.1,1,1
9043,13.96,Clear,Medium,Evening,Scooter,17,9.0,55.9,1,1
11298,18.09,Windy,Low,Morning,Car,9,11.0,47.1,1,1
8087,15.3,Rainy,Medium,Morning,Bike,16,9.0,64.4,1,1
693,10.4,Clear,Low,Evening,Bike,16,4.0,52.0,1,1
4787,4.76,Rainy,Low,Evening,Bike,19,1.0,47.7,1,1
2089,0.53,Clear,Medium,Evening,Bike,16,1.0,26.7,1,0
6334,10.77,Clear,Medium,Morning,Bike,11,4.0,49.6,1,1
10137,19.99,Rainy,Medium,Morning,Car,11,16.0,70.3,1,2
8228,13.39,Clear,High,Morning,Scooter,15,8.0,60.6,1,1
8945,12.14,Clear,High,Afternoon,Scooter,20,8.0,51.1,0,1
10733,16.65,Clear,High,Morning,Bike,25,25.0,76.8,1,2
827,7.25,Clear,Medium,Afternoon,Scooter,18,4.0,45.0,0,1
3182,0.23,Clear,Medium,Morning,Scooter,26,0.0,36.8,1,0
3977,3.14,Clear,Medium,Morning,Scooter,21,0.0,38.1,1,0
11207,19.02,Rainy,Medium,Night,Bike,8,20.0,63.3,0,1
245,0.8,Snowy,High,Evening,Bike,14,9.0,36.0,1,0
8338,13.1,Clear,High,Evening,Car,13,6.0,54.3,1,1
2178,0.93,Windy,Low,Afternoon,Bike,26,1.0,36.7,0,0
11173,19.21,Clear,Medium,Evening,Bike,11,17.0,66.5,1,1
7891,11.15,Windy,Medium,Night,Car,21,3.0,49.0,0,1
2305,3.42,Snowy,High,Afternoon,Bike,8,1.0,33.6,0,0
9432,12.36,Rainy,Medium,Evening,Bike,13,7.0,57.3,1,1
11136,18.85,Foggy,Low,Morning,Scooter,27,13.0,74.7,1,2
6383,8.48,Clear,Low,Evening,Bike,26,3.0,53.1,1,1
10555,18.47,Foggy,High,Morning,Car,16,10.0,71.6,1,2
2143,2.75,Windy,Medium,Evening,Bike,20,1.0,47.0,1,1
9265,12.75,Rainy,Low,Afternoon,Bike,21,6.0,56.7,0,1
4445,7.83,Clear,Low,Evening,Bike,12,3.0,36.9,1,0
7350,8.12,Clear,Medium,Afternoon,Bike,18,5.0,42.5,0,1
54,17.95,Snowy,High,Morning,Scooter,16,5.0,89.0,1,2
4979,5.21,Foggy,Medium,Morning,Bike,16,1.0,53.3,1,1
9208,12.9,Clear,Medium,Evening,Scooter,20,6.0,54.6,1,1
10381,18.09,Rainy,Medium,Evening,Car,28,12.0,77.5,1,2
11245,18.01,Clear,Low,Afternoon,Scooter,17,16.0,47.9,0,1
6535,10.84,Rainy,High,Evening,Car,15,6.0,52.5,1,1
11658,18.18,Clear,Medium,Evening,Scooter,10,17.0,58.5,1,1
3459,1.48,Windy,High,Afternoon,Bike,15,1.0,41.4,0,1
11837,18.32,Clear,High,Afternoon,Bike,16,17.0,68.9,0,1
9658,13.58,Foggy,Medium,Morning,Bike,14,9.0,59.1,1,1
4131,4.45,Clear,Low,Night,Bike,15,1.0,28.5,0,0
3684,0.55,Clear,High,Afternoon,Bike,18,1.0,33.1,0,0
11235,19.96,Clear,High,Morning,Bike,17,16.0,81.3,1,2
2625,2.05,Windy,Low,Evening,Car,19,1.0,24.8,1,0
11735,18.39,Clear,Low,Morning,Bike,22,23.0,65.7,1,1
3106,0.77,Foggy,Medium,Morning,Bike,16,0.0,39.4,1,0
3967,3.72,Foggy,Low,Afternoon,Scooter,31,1.0,46.5,0,1
10361,19.97,Clear,Low,Morning,Scooter,13,30.0,54.9,1,1
11385,18.8,Clear,Medium,Evening,Bike,20,25.0,68.2,1,1
7582,9.57,Clear,Medium,Morning,Car,24,5.0,45.3,1,1
6611,9.64,Snowy,Medium,Morning,Scooter,27,4.0,67.9,1,1
7487,10.72,Snowy,Medium,Afternoon,Bike,32,6.0,73.6,0,2
5931,6.05,Rainy,High,Afternoon,Scooter,13,1.0,48.8,0,1
2050,2.51,Clear,Low,Afternoon,Car,30,1.0,36.0,0,0
813,2.93,Clear,Medium,Morning,Bike,24,8.0,89.0,1,2
5081,5.34,Clear,Low,Evening,Scooter,24,3.0,33.5,1,0
11803,18.41,Rainy,Low,Evening,Bike,13,14.0,59.4,1,1
305,14.66,Snowy,High,Morning,Car,5,6.0,71.0,1,2
5569,7.46,Snowy,Medium,Morning,Bike,21,2.0,61.2,1,1
7463,9.44,Clear,Low,Morning,Bike,11,6.0,35.7,1,0
9775,15.84,Rainy,High,Evening,Car,18,7.0,67.8,1,1
9758,15.94,Clear,High,Night,Scooter,11,7.0,57.7,0,1
6212,9.91,Clear,Low,Afternoon,Bike,11,4.0,35.5,0,0
4045,7.09,Windy,Medium,Afternoon,Car,19,3.0,45.8,0,1
7249,8.24,Clear,Low,Morning,Bike,13,4.0,40.3,1,1
5441,4.14,Clear,Low,Evening,Scooter,11,1.0,24.9,1,0
10962,17.68,Clear,Medium,Evening,Scooter,22,13.0,62.6,1,1
11057,17.91,Rainy,Low,Afternoon,Bike,12,22.0,57.6,0,1
5394,6.5,Clear,Medium,Morning,Bike,18,3.0,52.3,1,1
5150,7.28,Clear,Medium,Evening,Bike,11,2.0,45.6,1,1
7793,11.48,Clear,High,Evening,Bike,20,3.0,69.2,1,1
10344,18.91,Clear,Low,Afternoon,Bike,9,13.0,43.3,0,1
10058,17.39,Clear,Low,Evening,Bike,14,24.0,56.7,1,1
