Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
8176,13.88,Clear,Medium,Evening,Bike,14,7,55.1
8177,15.04,Clear,Low,Morning,Bike,16,6,51.3
8178,13.26,Windy,Low,Morning,Scooter,23,9,53.1
8179,14.17,Windy,High,Afternoon,Bike,7,7,53.1
8180,15.63,Clear,Medium,Evening,Bike,8,9,51.4
8181,13.75,Clear,Low,Morning,Bike,6,7,41.1
8182,14.31,Clear,Medium,Afternoon,Bike,20,10,53.9
8183,14.68,Rainy,High,Afternoon,Bike,16,9,65.3
8184,15.65,Clear,Medium,Afternoon,Bike,17,8,53.5
8185,14.54,Clear,Low,Morning,Bike,17,10,47.0
8186,14.45,Clear,Low,Afternoon,Scooter,13,8,37.4
8187,15.33,Clear,Medium,Afternoon,Bike,24,8,63.1
8188,15.97,Clear,High,Evening,Scooter,12,6,60.6
8189,15.6,Clear,Medium,Morning,Scooter,21,9,63.3
8190,12.5,Rainy,Medium,Evening,Scooter,22,10,63.7
8191,14.71,Rainy,Low,Morning,Car,14,8,54.4
8192,13.31,Clear,Low,Afternoon,Car,22,7,46.2
8193,13.66,Rainy,Medium,Afternoon,Bike,13,9,58.6
8194,14.58,Rainy,Medium,Morning,Bike,18,8,61.8
8195,12.58,Foggy,Medium,Morning,Scooter,22,7,64.3
8196,14.77,Windy,High,Afternoon,Scooter,12,6,57.8
8197,13.17,Clear,Low,Evening,Bike,21,10,56.9
8198,15.28,Snowy,Medium,Evening,Car,11,9,51.2
8199,13.49,Foggy,Medium,Night,Car,10,10,47.4
8200,12.2,Rainy,High,Morning,Car,15,7,55.8
8201,14.4,Clear,High,Afternoon,Bike,13,10,60.0
8202,15.0,Clear,Medium,Afternoon,Bike,12,8,49.7
8203,14.47,Clear,Low,Evening,Bike,14,10,51.1
8204,15.12,Windy,Medium,Morning,Bike,23,9,69.6
8205,15.22,Rainy,Medium,Afternoon,Bike,26,10,75.5
8206,12.17,Clear,High,Morning,Bike,29,9,72.8
8207,12.01,Rainy,High,Morning,Car,30,9,78.7
8208,12.9,Clear,Medium,Evening,Scooter,20,6,54.6
8209,12.9,Clear,High,Afternoon,Scooter,21,8,55.5
8210,14.25,Rainy,Low,Evening,Bike,15,10,55.4
8211,12.92,Rainy,Low,Morning,Car,27,10,62.3
8212,13.46,Foggy,Low,Evening,Car,15,8,50.8
8213,13.81,Rainy,Low,Evening,Scooter,22,10,55.5
8214,14.4,Rainy,High,Afternoon,Bike,24,7,73.9
8215,15.99,Snowy,Medium,Afternoon,Bike,31,9,83.6
8216,14.75,Clear,Low,Evening,Scooter,8,7,46.0
8217,13.06,Rainy,Medium,Afternoon,Car,14,7,49.4
8218,13.4,Foggy,High,Afternoon,Car,17,10,53.2
8219,12.17,Clear,Medium,Afternoon,Bike,24,10,59.8
8220,13.68,Clear,Low,Evening,Bike,22,10,50.9
8221,14.36,Clear,Low,Morning,Bike,10,8,48.4
8222,15.8,Clear,Medium,Afternoon,Bike,26,10,60.3
8223,13.07,Rainy,Medium,Evening,Scooter,16,9,58.0
8224,12.97,Clear,Medium,Evening,Scooter,26,10,59.5
8225,12.07,Rainy,Low,Morning,Car,27,7,58.0
8226,14.3,Clear,Medium,Morning,Bike,28,8,75.0
8227,15.98,Clear,Low,Morning,Bike,24,9,63.5
8228,13.48,Clear,Low,Morning,Scooter,23,8,53.4
8229,13.99,Clear,High,Morning,Car,18,10,58.0
8230,12.23,Windy,Low,Morning,Car,19,10,44.6
8231,14.28,Clear,Medium,Morning,Car,18,6,61.3
8232,12.84,Clear,High,Morning,Scooter,18,7,58.9
8233,12.06,Clear,High,Night,Bike,13,8,58.3
8234,14.74,Clear,Low,Evening,Scooter,15,9,45.6
8235,12.59,Rainy,Low,Evening,Car,12,8,46.0
8236,12.4,Foggy,Medium,Afternoon,Bike,22,9,59.4
8237,12.91,Clear,Low,Evening,Bike,16,8,47.2
8238,12.55,Rainy,Low,Morning,Bike,14,6,54.4
8239,14.49,Clear,Medium,Evening,Scooter,24,7,68.7
8240,13.07,Snowy,Medium,Morning,Scooter,27,7,77.4
8241,14.68,Rainy,Medium,Evening,Bike,6,7,57.2
8242,14.18,Clear,Low,Morning,Bike,26,7,58.9
8243,13.41,Foggy,Medium,Evening,Scooter,8,10,49.5
8244,12.77,Snowy,Low,Morning,Bike,22,6,64.9
8245,14.69,Clear,High,Morning,Bike,26,7,73.2
8246,14.1,Windy,Medium,Afternoon,Scooter,13,8,52.1
8247,14.88,Snowy,Medium,Morning,Bike,29,9,78.5
8248,14.02,Clear,Medium,Evening,Bike,22,6,65.6
8249,15.21,Foggy,Medium,Morning,Bike,32,9,82.4
8250,14.2,Rainy,High,Afternoon,Bike,13,6,67.6
8251,15.25,Rainy,Low,Evening,Bike,11,6,54.1
8252,14.2,Rainy,High,Afternoon,Bike,21,7,78.1
8253,15.85,Snowy,High,Evening,Bike,18,7,81.5
8254,15.41,Rainy,Medium,Night,Scooter,24,9,67.4
8255,13.02,Rainy,Low,Morning,Car,16,10,45.6
8256,14.91,Clear,Low,Afternoon,Bike,6,10,36.2
8257,12.53,Clear,Low,Evening,Scooter,17,6,45.8
8258,15.64,Windy,Medium,Evening,Bike,21,8,69.4
8259,13.38,Foggy,Medium,Afternoon,Car,15,6,52.8
8260,13.91,Clear,Low,Night,Bike,18,9,48.1
8261,12.08,Snowy,Low,Afternoon,Bike,20,7,62.6
8262,15.47,Snowy,Medium,Evening,Bike,22,9,75.4
8263,15.79,Rainy,Medium,Evening,Bike,13,9,65.8
8264,13.88,Clear,Low,Morning,Bike,14,9,52.5
8265,12.75,Rainy,Low,Afternoon,Bike,21,6,56.7
8266,14.78,Clear,Low,Evening,Scooter,15,10,43.3
8267,13.19,Clear,Medium,Morning,Bike,23,8,61.9
8268,15.84,Rainy,Medium,Morning,Bike,14,9,69.1
8269,13.24,Windy,Low,Night,Car,23,9,49.8
8270,14.3,Clear,Low,Morning,Bike,12,8,50.6
8271,12.2,Snowy,Medium,Evening,Bike,17,10,59.8
8272,15.96,Windy,Low,Morning,Scooter,13,10,46.2
8273,14.3,Clear,Low,Evening,Bike,18,9,55.7
8274,15.9,Clear,Low,Morning,Scooter,22,9,58.5
8275,13.2,Foggy,Medium,Afternoon,Bike,18,7,57.0
8276,14.11,Foggy,Low,Morning,Bike,12,8,49.7
8277,12.07,Clear,High,Morning,Car,28,6,66.4
8278,15.08,Rainy,Medium,Morning,Car,6,9,50.6
8279,12.67,Rainy,Medium,Morning,Scooter,22,6,61.5
8280,13.7,Foggy,Medium,Afternoon,Bike,22,7,64.6
8281,14.68,Foggy,Medium,Morning,Scooter,27,8,67.1
8282,12.33,Clear,High,Afternoon,Car,26,9,57.7
8283,15.13,Clear,High,Evening,Bike,12,6,59.7
8284,15.22,Clear,Medium,Morning,Car,29,9,66.7
8285,14.13,Windy,High,Morning,Scooter,12,6,58.5
8286,14.42,Windy,Medium,Evening,Car,19,9,62.3
8287,12.38,Foggy,Low,Evening,Bike,12,9,49.7
8288,13.8,Clear,Low,Evening,Car,16,6,42.7
8289,15.36,Rainy,Medium,Afternoon,Car,24,7,69.2
8290,12.36,Clear,Low,Morning,Scooter,29,8,56.7
8291,15.95,Clear,Low,Evening,Car,15,8,51.5
8292,13.94,Clear,Medium,Evening,Scooter,17,10,49.7
8293,12.05,Snowy,High,Morning,Scooter,24,10,74.2
8294,13.36,Clear,Medium,Evening,Scooter,19,8,61.7
8295,14.0,Rainy,Medium,Evening,Car,27,8,71.7
8296,15.84,Windy,High,Evening,Scooter,15,10,63.0
8297,14.82,Rainy,Low,Afternoon,Scooter,13,9,52.6
8298,14.32,Clear,Medium,Morning,Scooter,19,6,56.8
8299,15.87,Windy,Medium,Evening,Car,17,7,62.1
8300,13.18,Rainy,Medium,Afternoon,Bike,27,9,76.3
8301,13.52,Clear,Medium,Evening,Scooter,10,10,43.9
8302,15.07,Rainy,Medium,Afternoon,Scooter,9,7,54.4
8303,14.38,Snowy,Low,Evening,Car,12,7,59.4
8304,12.88,Clear,Low,Evening,Bike,21,9,56.8
8305,15.0,Rainy,High,Morning,Scooter,15,6,71.5
8306,13.07,Clear,High,Afternoon,Bike,10,10,44.8
8307,14.24,Clear,Medium,Evening,Scooter,27,10,61.4
8308,15.42,Foggy,High,Morning,Scooter,23,8,77.6
8309,13.1,Clear,High,Morning,Scooter,27,7,68.6
8310,15.04,Clear,High,Morning,Scooter,11,8,55.7
8311,15.45,Clear,Low,Evening,Bike,15,8,57.6
8312,13.27,Clear,Medium,Morning,Scooter,20,10,57.1
8313,12.79,Clear,Medium,Afternoon,Car,10,9,36.2
8314,15.46,Rainy,High,Night,Scooter,33,8,85.4
8315,13.87,Clear,Low,Night,Bike,33,9,61.2
8316,13.25,Clear,High,Morning,Scooter,18,8,55.5
8317,12.04,Snowy,Low,Evening,Scooter,33,6,72.8
8318,12.78,Windy,Medium,Afternoon,Scooter,29,7,60.1
8319,14.05,Clear,Medium,Afternoon,Scooter,20,7,50.9
8320,15.32,Clear,High,Morning,Car,10,8,51.7
8321,14.01,Clear,Medium,Afternoon,Car,11,10,42.2
8322,13.11,Clear,Low,Evening,Bike,14,9,49.7
8323,15.72,Clear,High,Afternoon,Scooter,25,9,67.2
8324,13.48,Windy,Medium,Night,Scooter,18,8,50.1
8325,12.65,Foggy,Medium,Night,Car,25,7,56.1
8326,15.78,Clear,Low,Evening,Bike,22,7,57.7
8327,13.59,Windy,High,Morning,Bike,24,10,74.9
8328,13.93,Clear,Low,Evening,Scooter,14,6,44.2
8329,15.32,Clear,Medium,Afternoon,Bike,22,10,62.3
8330,13.15,Clear,Medium,Evening,Bike,10,7,45.2
8331,14.11,Clear,Medium,Evening,Car,21,10,59.7
8332,15.47,Snowy,Medium,Evening,Bike,17,10,70.9
8333,13.02,Clear,Medium,Evening,Bike,15,10,48.8
8334,15.58,Rainy,High,Night,Bike,21,10,72.3
8335,12.77,Clear,Medium,Afternoon,Bike,6,8,41.7
8336,15.42,Windy,High,Evening,Bike,23,8,74.3
8337,13.57,Rainy,High,Evening,Bike,18,6,74.2
8338,14.19,Rainy,Low,Evening,Bike,17,10,62.9
8339,14.21,Clear,Low,Evening,Scooter,18,8,53.1
8340,12.82,Windy,Medium,Morning,Bike,14,6,57.4
8341,12.69,Rainy,Low,Afternoon,Scooter,20,7,56.9
8342,14.85,Clear,Medium,Afternoon,Car,13,10,46.1
8343,15.3,Snowy,Medium,Evening,Car,28,7,76.9
8344,12.55,Clear,Low,Afternoon,Bike,24,7,53.0
8345,15.01,Clear,Medium,Night,Bike,27,7,67.9
8346,13.31,Rainy,Medium,Afternoon,Scooter,22,6,63.8
8347,14.38,Clear,Low,Night,Bike,10,8,40.0
8348,14.14,Clear,Low,Evening,Scooter,18,7,54.2
8349,14.97,Clear,Medium,Night,Scooter,22,8,61.9
8350,14.17,Clear,Medium,Night,Bike,20,8,65.6
8351,12.37,Clear,Medium,Afternoon,Bike,21,9,49.5
8352,13.12,Clear,Low,Morning,Car,18,8,46.0
8353,13.59,Windy,Low,Morning,Scooter,20,6,52.7
8354,14.29,Rainy,Medium,Evening,Scooter,19,6,67.6
8355,12.68,Rainy,Low,Afternoon,Scooter,10,7,46.2
8356,13.35,Clear,High,Evening,Bike,19,7,66.2
8357,12.25,Foggy,Low,Afternoon,Bike,17,8,49.1
8358,13.29,Clear,Low,Afternoon,Scooter,18,9,42.3
8359,14.05,Clear,Low,Morning,Bike,10,10,44.2
8360,15.75,Rainy,High,Morning,Scooter,27,9,82.3
8361,12.71,Clear,High,Afternoon,Bike,25,7,67.8
8362,12.11,Foggy,Medium,Evening,Car,9,7,50.8
8363,13.51,Snowy,Medium,Night,Scooter,27,7,69.9
8364,14.43,Snowy,Medium,Afternoon,Bike,25,7,77.2
8365,14.43,Clear,Low,Evening,Scooter,23,8,53.2
8366,13.38,Clear,Medium,Evening,Scooter,29,9,61.2
8367,12.15,Clear,High,Afternoon,Scooter,21,7,60.5
8368,15.68,Foggy,Medium,Afternoon,Bike,11,9,58.3
8369,14.01,Windy,Low,Evening,Scooter,12,7,46.0
8370,15.11,Windy,Medium,Night,Scooter,10,8,46.6
8371,13.59,Clear,Low,Evening,Bike,16,7,50.2
8372,15.33,Snowy,Low,Morning,Scooter,12,8,57.6
8373,15.14,Rainy,Low,Evening,Bike,8,6,55.2
8374,12.38,Snowy,Low,Afternoon,Car,18,8,46.1
8375,12.21,Rainy,Low,Night,Car,15,8,40.2
8376,12.6,Clear,Low,Morning,Bike,13,8,46.3
8377,15.29,Clear,High,Evening,Bike,22,10,73.4
8378,13.08,Windy,Low,Evening,Bike,19,9,53.0
8379,13.58,Clear,Low,Afternoon,Car,19,8,39.8
8380,14.31,Clear,Low,Afternoon,Bike,15,10,46.6
8381,14.61,Clear,High,Morning,Scooter,23,9,61.1
8382,13.71,Clear,Low,Afternoon,Car,12,9,35.6
8383,13.8,Windy,High,Afternoon,Bike,17,8,65.3
8384,13.31,Clear,High,Afternoon,Scooter,16,7,54.3
8385,12.38,Clear,Medium,Afternoon,Bike,24,7,54.3
8386,12.59,Foggy,Medium,Morning,Bike,12,10,59.2
8387,15.56,Rainy,Low,Night,Car,32,9,67.8
8388,15.9,Clear,Low,Evening,Bike,12,6,54.0
8389,15.3,Clear,Low,Night,Bike,17,7,55.1
8390,13.22,Clear,High,Morning,Scooter,20,10,60.5
8391,12.71,Clear,Low,Afternoon,Scooter,16,7,40.9
8392,14.04,Clear,Medium,Morning,Scooter,26,8,67.8
8393,12.38,Clear,Low,Morning,Bike,20,7,50.6
8394,15.66,Foggy,Medium,Night,Scooter,21,9,65.8
8395,15.07,Snowy,Low,Morning,Bike,27,10,70.8
8396,15.89,Snowy,High,Morning,Bike,11,8,71.0
8397,15.42,Clear,Medium,Afternoon,Bike,17,6,60.2
8398,13.64,Clear,High,Evening,Scooter,16,7,64.1
8399,13.26,Windy,High,Evening,Car,23,6,68.0
8400,15.34,Foggy,Medium,Night,Bike,25,7,67.3
8401,14.35,Rainy,High,Evening,Bike,17,7,75.5
8402,15.51,Clear,Low,Morning,Scooter,11,6,45.1
8403,13.3,Clear,Low,Afternoon,Bike,23,6,56.6
8404,14.19,Rainy,Medium,Afternoon,Bike,24,7,70.9
8405,13.85,Rainy,Medium,Morning,Scooter,14,6,55.4
8406,12.73,Clear,Low,Evening,Bike,12,7,46.9
8407,14.16,Windy,Medium,Evening,Bike,12,6,54.8
8408,12.33,Rainy,Medium,Morning,Scooter,11,8,56.4
8409,13.5,Rainy,High,Morning,Bike,14,9,62.6
8410,14.13,Clear,Low,Afternoon,Car,22,10,46.6
8411,12.58,Foggy,Low,Morning,Scooter,14,9,44.4
8412,15.01,Foggy,High,Morning,Bike,25,6,85.7
8413,12.76,Clear,Medium,Night,Scooter,15,6,42.8
8414,14.91,Rainy,Medium,Evening,Scooter,22,9,75.4
8415,12.1,Rainy,Low,Night,Car,13,9,40.1
8416,14.76,Snowy,Low,Afternoon,Scooter,11,7,49.6
8417,13.6,Clear,Medium,Evening,Bike,14,10,56.2
8418,15.16,Snowy,Low,Evening,Scooter,20,9,63.8
8419,14.25,Clear,Medium,Morning,Scooter,21,8,57.0
8420,13.52,Clear,Low,Morning,Scooter,20,9,48.1
8421,14.66,Clear,Low,Morning,Bike,16,6,53.2
8422,13.55,Clear,Low,Evening,Car,19,9,45.3
8423,13.42,Clear,Medium,Evening,Bike,29,7,72.8
8424,13.7,Rainy,Medium,Afternoon,Car,10,6,49.8
8425,14.84,Foggy,High,Morning,Bike,10,9,65.6
8426,14.46,Clear,High,Evening,Bike,18,6,67.0
8427,15.67,Windy,Low,Morning,Bike,24,6,69.8
8428,12.0,Clear,Medium,Morning,Car,26,6,56.7
8429,12.64,Rainy,Low,Afternoon,Scooter,22,10,50.0
8430,13.98,Windy,Medium,Afternoon,Bike,13,10,51.2
8431,14.68,Snowy,Medium,Evening,Car,23,8,74.8
8432,12.36,Rainy,Medium,Evening,Bike,13,7,57.3
8433,13.18,Foggy,Medium,Evening,Bike,7,8,50.6
8434,15.95,Clear,Medium,Afternoon,Bike,12,9,54.3
8435,13.31,Clear,Medium,Evening,Bike,31,8,71.1
8436,13.52,Clear,High,Afternoon,Scooter,22,7,58.3
8437,12.96,Clear,Low,Morning,Bike,12,7,42.8
8438,12.07,Clear,Low,Evening,Bike,15,8,49.0
8439,13.14,Clear,Medium,Evening,Bike,27,7,64.1
8440,12.64,Windy,High,Morning,Bike,22,8,72.7
8441,13.52,Snowy,Medium,Evening,Scooter,14,6,60.7
8442,12.93,Snowy,Medium,Evening,Scooter,31,6,70.9
8443,13.62,Foggy,Low,Morning,Bike,19,10,59.9
8444,13.08,Clear,Low,Night,Bike,19,7,52.0
8445,15.66,Clear,High,Morning,Scooter,19,8,68.4
8446,13.17,Rainy,Low,Afternoon,Scooter,22,6,55.0
8447,12.75,Rainy,Medium,Evening,Bike,14,10,58.0
8448,15.05,Clear,Medium,Morning,Scooter,8,7,47.5
8449,15.25,Clear,Low,Morning,Car,21,7,52.2
8450,14.25,Rainy,Medium,Afternoon,Scooter,17,8,59.4
8451,13.38,Clear,Medium,Afternoon,Bike,24,10,58.8
8452,15.34,Clear,Medium,Afternoon,Car,28,9,61.0
8453,14.68,Clear,High,Evening,Scooter,20,6,64.6
8454,13.52,Rainy,Medium,Morning,Scooter,19,6,64.6
8455,13.57,Windy,Medium,Afternoon,Scooter,20,7,60.5
8456,12.01,Rainy,High,Afternoon,Bike,10,6,58.2
8457,12.23,Foggy,Low,Evening,Car,15,8,42.0
8458,12.54,Snowy,Low,Afternoon,Bike,21,7,60.3
8459,12.99,Clear,Low,Afternoon,Bike,18,6,50.4
8460,15.7,Rainy,Medium,Evening,Bike,24,9,78.3
8461,15.29,Clear,High,Evening,Scooter,11,7,60.0
8462,12.16,Rainy,Medium,Morning,Bike,20,7,66.0
8463,12.06,Clear,High,Morning,Bike,25,6,78.1
8464,14.34,Windy,Medium,Afternoon,Car,21,10,52.0
8465,13.51,Windy,Low,Night,Bike,10,9,47.8
8466,15.21,Clear,Low,Evening,Bike,21,7,61.9
8467,15.89,Clear,Medium,Morning,Scooter,26,10,73.8
8468,13.98,Clear,Medium,Morning,Bike,12,7,50.2
8469,12.71,Foggy,Low,Evening,Bike,20,7,63.4
8470,15.57,Rainy,Medium,Afternoon,Bike,17,7,71.0
8471,13.69,Clear,High,Morning,Bike,13,6,61.0
8472,13.67,Snowy,Medium,Morning,Bike,17,8,65.7
8473,14.82,Clear,Low,Afternoon,Scooter,16,9,51.6
8474,13.48,Clear,Low,Morning,Bike,19,8,51.4
8475,12.94,Clear,Low,Evening,Bike,23,8,59.8
8476,14.97,Rainy,Low,Afternoon,Bike,10,7,56.2
8477,12.74,Clear,Low,Morning,Car,13,10,38.5
8478,12.16,Clear,Low,Evening,Scooter,20,10,46.2
8479,13.99,Clear,Low,Morning,Bike,11,8,52.3
8480,12.14,Windy,Low,Evening,Scooter,21,9,50.4
8481,15.16,Rainy,Medium,Night,Bike,21,9,66.3
8482,15.91,Windy,Medium,Afternoon,Bike,15,10,50.9
8483,15.79,Rainy,Medium,Morning,Bike,32,10,87.1
8484,12.6,Foggy,Low,Morning,Scooter,17,10,48.6
8485,15.73,Clear,High,Morning,Bike,30,6,85.4
8486,12.45,Foggy,Medium,Afternoon,Bike,12,8,51.1
8487,13.42,Clear,Low,Afternoon,Scooter,29,8,59.7
8488,12.34,Clear,Medium,Evening,Car,19,9,54.9
8489,15.29,Clear,Low,Morning,Car,33,8,62.9
8490,12.89,Clear,Low,Night,Scooter,19,8,43.2
8491,14.66,Windy,Low,Afternoon,Scooter,29,8,63.2
8492,15.05,Windy,Low,Morning,Scooter,15,8,56.5
8493,13.52,Foggy,Low,Evening,Bike,20,9,59.7
8494,15.16,Clear,Medium,Evening,Scooter,8,9,48.6
8495,13.3,Snowy,Low,Evening,Bike,19,8,64.5
8496,12.59,Foggy,Medium,Evening,Car,16,8,51.3
8497,13.84,Clear,High,Morning,Bike,25,6,72.5
8498,14.84,Rainy,Low,Afternoon,Bike,18,8,58.3
8499,12.16,Rainy,Medium,Afternoon,Bike,18,7,62.6
8500,15.22,Clear,Medium,Evening,Car,32,6,77.3
8501,13.02,Rainy,Low,Evening,Bike,27,7,65.7
8502,14.72,Foggy,High,Morning,Scooter,29,10,80.5
8503,12.46,Clear,Medium,Evening,Bike,12,8,51.3
8504,13.56,Clear,Low,Afternoon,Scooter,27,6,53.7
8505,13.86,Rainy,Medium,Evening,Scooter,16,10,56.6
8506,13.87,Foggy,Low,Night,Car,26,6,58.6
8507,13.09,Windy,Low,Afternoon,Bike,18,9,48.6
8508,14.12,Snowy,Medium,Afternoon,Bike,21,6,71.6
8509,13.11,Rainy,Low,Evening,Bike,14,10,50.8
8510,12.67,Rainy,Medium,Morning,Bike,13,9,55.2
8511,12.53,Rainy,High,Afternoon,Car,19,10,62.8
8512,15.58,Rainy,Medium,Afternoon,Bike,12,7,61.7
8513,12.52,Clear,Low,Afternoon,Car,20,10,42.1
8514,13.58,Foggy,Medium,Evening,Bike,8,10,51.4
8515,13.01,Foggy,Low,Evening,Car,13,8,48.1
8516,14.46,Rainy,Medium,Morning,Scooter,14,8,59.5
8517,13.38,Snowy,Low,Evening,Car,12,7,53.6
8518,13.15,Rainy,Medium,Evening,Scooter,11,9,52.2
8519,15.88,Clear,Medium,Night,Scooter,23,9,57.3
8520,15.99,Clear,High,Afternoon,Bike,16,6,63.4
8521,12.53,Clear,Low,Evening,Bike,14,8,48.0
8522,14.77,Clear,Low,Evening,Scooter,15,8,45.7
8523,15.56,Clear,Low,Morning,Bike,24,8,68.9
8524,15.88,Clear,Low,Evening,Scooter,13,9,44.5
8525,13.19,Clear,High,Night,Bike,23,7,65.4
8526,15.14,Clear,Low,Afternoon,Bike,22,6,61.3
8527,13.31,Foggy,High,Evening,Scooter,10,8,58.3
8528,14.49,Foggy,High,Afternoon,Bike,27,7,76.6
8529,14.05,Clear,Low,Morning,Scooter,19,10,53.4
8530,14.83,Clear,Medium,Night,Car,25,9,55.4
8531,15.65,Clear,Low,Afternoon,Bike,15,7,50.4
8532,12.45,Clear,Low,Morning,Bike,21,9,48.1
8533,12.89,Clear,Medium,Afternoon,Bike,20,9,57.6
8534,14.34,Clear,Medium,Morning,Scooter,14,10,53.2
8535,13.43,Clear,Medium,Afternoon,Scooter,26,9,59.8
8536,14.23,Windy,Low,Morning,Car,24,8,57.9
8537,15.13,Rainy,Low,Morning,Bike,21,7,67.3
8538,14.8,Snowy,Medium,Afternoon,Bike,26,7,76.7
8539,15.07,Clear,Low,Evening,Bike,13,7,52.9
8540,12.64,Clear,Low,Morning,Bike,22,10,54.2
8541,12.12,Windy,High,Afternoon,Scooter,14,10,48.9
8542,15.49,Clear,Medium,Morning,Car,29,10,60.3
8543,13.81,Rainy,Medium,Evening,Bike,19,10,72.6
8544,14.54,Windy,Medium,Evening,Scooter,25,8,65.2
8545,12.29,Rainy,Low,Morning,Bike,12,9,50.1
8546,14.83,Clear,Medium,Night,Car,15,6,53.4
8547,12.41,Rainy,Medium,Evening,Car,23,6,64.7
8548,15.15,Clear,Low,Morning,Car,15,7,43.8
8549,12.24,Clear,Low,Evening,Bike,10,6,39.8
8550,12.33,Clear,Medium,Evening,Bike,21,9,61.4
8551,13.37,Snowy,Medium,Morning,Bike,11,10,62.2
8552,12.85,Rainy,Medium,Morning,Bike,19,6,65.1
8553,15.94,Clear,Medium,Evening,Scooter,25,9,66.5
8554,13.81,Clear,Medium,Afternoon,Car,19,7,51.3
8555,13.88,Rainy,Medium,Morning,Scooter,18,8,63.5
8556,12.19,Windy,Medium,Evening,Bike,13,7,55.9
8557,13.97,Clear,High,Morning,Bike,12,6,60.0
8558,12.26,Clear,High,Morning,Scooter,7,9,48.7
8559,14.51,Snowy,Medium,Afternoon,Bike,24,7,75.5
8560,15.93,Snowy,Low,Evening,Bike,8,8,60.9
8561,13.32,Windy,Medium,Morning,Bike,26,8,71.8
8562,15.23,Clear,High,Morning,Car,16,8,62.9
8563,15.86,Clear,High,Evening,Bike,28,6,79.9
8564,15.87,Clear,Low,Evening,Car,12,9,45.1
8565,14.98,Clear,Low,Evening,Bike,24,6,60.8
8566,15.48,Snowy,Medium,Afternoon,Scooter,26,9,73.3
8567,13.41,Clear,Medium,Afternoon,Car,16,9,43.7
8568,14.34,Rainy,Low,Morning,Car,32,7,71.8
8569,14.65,Windy,Medium,Evening,Bike,13,7,63.6
8570,12.87,Windy,Low,Morning,Bike,11,6,48.7
8571,13.25,Rainy,Low,Afternoon,Bike,31,8,66.7
8572,13.45,Windy,Medium,Morning,Bike,14,6,60.5
8573,12.26,Clear,Low,Morning,Bike,8,8,43.3
8574,13.83,Clear,Low,Evening,Scooter,16,6,46.6
8575,15.13,Clear,Low,Evening,Bike,33,10,70.6
8576,14.6,Windy,Low,Afternoon,Car,25,6,57.5
8577,14.5,Windy,High,Evening,Car,10,9,54.7
8578,14.42,Clear,Medium,Morning,Scooter,15,8,55.5
8579,12.09,Clear,Low,Evening,Scooter,18,7,41.5
8580,12.01,Clear,Low,Afternoon,Bike,24,6,53.9
8581,12.68,Clear,Medium,Night,Bike,13,9,52.9
8582,15.65,Snowy,High,Evening,Bike,10,9,72.7
8583,15.43,Clear,Low,Evening,Car,22,9,54.7
8584,14.31,Foggy,Medium,Morning,Bike,8,6,53.2
8585,13.54,Rainy,Medium,Night,Bike,18,10,59.8
8586,15.85,Clear,High,Afternoon,Scooter,22,10,65.8
8587,12.26,Clear,High,Morning,Bike,21,9,64.9
8588,12.39,Windy,Medium,Evening,Car,18,6,51.0
8589,14.48,Rainy,Low,Evening,Car,24,8,62.8
8590,14.19,Clear,Medium,Morning,Bike,19,7,59.4
8591,15.93,Clear,Low,Afternoon,Scooter,25,9,54.9
8592,15.21,Windy,Low,Afternoon,Bike,19,9,58.8
8593,15.75,Snowy,Medium,Morning,Bike,17,10,70.9
8594,14.89,Snowy,Low,Night,Car,19,10,53.8
8595,15.71,Rainy,High,Night,Bike,16,10,66.6
8596,14.75,Snowy,Medium,Morning,Car,13,6,59.7
8597,14.1,Clear,Medium,Evening,Car,17,6,52.8
8598,14.32,Foggy,High,Afternoon,Scooter,29,10,76.1
8599,15.6,Clear,Medium,Evening,Bike,19,9,63.8
8600,12.42,Rainy,Low,Night,Bike,22,9,60.5
8601,14.26,Windy,Low,Morning,Bike,21,7,57.7
8602,13.57,Windy,Medium,Afternoon,Bike,17,8,60.9
8603,14.65,Rainy,Medium,Evening,Bike,16,9,65.4
8604,14.42,Rainy,Medium,Evening,Bike,13,9,61.6
8605,13.6,Snowy,Medium,Afternoon,Scooter,7,10,48.2
8606,14.76,Windy,Low,Morning,Bike,26,7,74.1
8607,14.14,Foggy,High,Morning,Bike,14,10,64.7
8608,12.75,Clear,Medium,Morning,Scooter,19,7,61.1
8609,14.55,Clear,Low,Morning,Bike,17,9,56.2
8610,12.11,Snowy,Low,Morning,Bike,11,6,50.7
8611,15.29,Foggy,Medium,Evening,Bike,8,7,55.6
8612,15.63,Foggy,Low,Morning,Bike,29,6,75.4
8613,12.31,Rainy,Medium,Morning,Bike,15,7,61.2
8614,13.03,Clear,Low,Morning,Bike,15,8,47.7
8615,12.51,Clear,Medium,Afternoon,Bike,10,10,41.9
8616,15.09,Snowy,Low,Morning,Bike,6,6,60.2
8617,12.28,Clear,High,Afternoon,Bike,22,8,62.7
8618,14.16,Rainy,Medium,Morning,Scooter,27,6,75.0
8619,13.55,Foggy,High,Morning,Scooter,14,6,63.6
8620,15.0,Snowy,Medium,Evening,Bike,17,6,72.5
8621,14.56,Clear,Medium,Evening,Car,20,8,63.7
