Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
10954,16.93,Windy,Medium,Morning,Car,18,23.0,60.7
10955,16.93,Clear,Low,Morning,Bike,27,21.0,72.9
10956,16.28,Clear,Low,Morning,Bike,25,20.0,66.7
10957,17.24,Rainy,Low,Afternoon,Bike,13,30.0,50.3
10958,18.19,Rainy,Medium,Evening,Car,12,11.0,62.7
10959,16.89,Clear,Low,Morning,Scooter,20,24.0,62.6
10960,16.43,Rainy,Medium,Evening,Bike,15,23.0,67.7
10961,18.6,Clear,Medium,Morning,Bike,18,19.0,73.5
10962,17.68,Clear,Medium,Evening,Scooter,22,13.0,62.6
10963,18.61,Foggy,Low,Afternoon,Scooter,27,29.0,65.0
10964,16.99,Rainy,Medium,Afternoon,Bike,12,29.0,65.8
10965,19.02,Clear,Low,Afternoon,Bike,10,17.0,54.4
10966,19.89,Clear,High,Afternoon,Scooter,13,24.0,64.7
10967,17.04,Rainy,Low,Morning,Bike,19,12.0,70.1
10968,18.56,Clear,Low,Afternoon,Scooter,10,10.0,45.1
10969,19.06,Windy,Low,Afternoon,Bike,15,30.0,56.6
10970,18.17,Rainy,Medium,Morning,Scooter,15,28.0,69.1
10971,17.16,Snowy,Low,Afternoon,Scooter,11,10.0,53.9
10972,16.86,Clear,Medium,Night,Car,32,11.0,70.3
10973,18.59,Snowy,Medium,Afternoon,Scooter,26,13.0,79.5
10974,17.92,Clear,Medium,Morning,Bike,19,10.0,67.4
10975,19.35,Clear,Low,Morning,Scooter,27,17.0,75.2
10976,16.36,Clear,Medium,Afternoon,Scooter,14,18.0,48.9
10977,16.13,Clear,Medium,Afternoon,Bike,25,23.0,66.9
10978,17.48,Windy,High,Morning,Bike,21,13.0,78.2
10979,17.9,Foggy,Medium,Evening,Bike,13,28.0,68.3
10980,18.56,Rainy,Low,Morning,Scooter,21,27.0,69.0
10981,16.46,Rainy,Low,Evening,Bike,18,24.0,68.5
10982,18.35,Rainy,Low,Afternoon,Bike,18,29.0,66.3
10983,19.25,Rainy,Medium,Evening,Scooter,29,14.0,82.4
10984,19.64,Snowy,Medium,Evening,Car,16,26.0,70.1
10985,19.6,Rainy,High,Evening,Bike,28,19.0,89.0
10986,18.07,Foggy,Low,Evening,Scooter,25,17.0,67.3
10987,19.6,Clear,Medium,Afternoon,Car,16,24.0,61.2
10988,18.15,Windy,Medium,Morning,Car,23,16.0,69.7
10989,16.29,Clear,Low,Morning,Bike,11,10.0,52.0
10990,19.89,Clear,Medium,Afternoon,Bike,18,17.0,63.6
10991,16.01,Snowy,Low,Evening,Bike,9,26.0,57.3
10992,17.14,Clear,Low,Morning,Bike,13,11.0,56.2
10993,16.19,Clear,Low,Evening,Bike,15,27.0,57.7
10994,18.17,Clear,High,Afternoon,Scooter,10,28.0,53.5
10995,18.27,Clear,Low,Morning,Scooter,27,19.0,71.9
10996,18.55,Windy,High,Evening,Scooter,26,15.0,86.1
10997,16.56,Snowy,Low,Morning,Car,6,27.0,53.5
10998,16.07,Clear,Low,Afternoon,Scooter,10,15.0,45.2
10999,17.06,Windy,Low,Evening,Scooter,29,14.0,68.4
11000,16.21,Rainy,Low,Afternoon,Bike,6,25.0,46.3
11001,16.14,Snowy,Medium,Afternoon,Scooter,30,16.0,77.8
11002,17.06,Clear,High,Afternoon,Scooter,19,22.0,65.4
11003,20.0,Rainy,High,Evening,Bike,19,14.0,84.1
11004,19.21,Clear,Medium,Morning,Bike,8,30.0,62.0
11005,17.45,Clear,Low,Afternoon,Scooter,15,14.0,53.6
11006,17.5,Foggy,Low,Afternoon,Bike,25,30.0,71.2
11007,19.72,Clear,High,Afternoon,Scooter,15,25.0,66.5
11008,18.65,Rainy,Low,Night,Bike,27,18.0,67.7
11009,19.35,Foggy,Medium,Evening,Scooter,18,24.0,67.0
11010,19.46,Clear,Low,Evening,Bike,25,29.0,71.5
11011,16.68,Clear,Medium,Afternoon,Bike,24,23.0,68.6
11012,16.06,Rainy,Low,Morning,Scooter,17,30.0,55.1
11013,17.07,Snowy,Low,Afternoon,Bike,25,29.0,72.8
11014,18.38,Clear,Low,Afternoon,Bike,26,27.0,68.6
11015,19.63,Windy,Medium,Evening,Bike,30,29.0,86.0
11016,17.23,Snowy,Low,Evening,Bike,10,29.0,60.0
11017,19.4,Rainy,Low,Afternoon,Bike,24,10.0,69.2
11018,18.65,Clear,Medium,Night,Bike,21,22.0,70.3
11019,18.62,Foggy,Medium,Morning,Bike,22,24.0,76.0
11020,18.87,Snowy,Medium,Morning,Scooter,28,12.0,89.0
11021,18.05,Clear,High,Afternoon,Car,8,23.0,54.2
11022,18.69,Windy,Low,Afternoon,Bike,23,28.0,68.2
11023,19.17,Windy,Low,Afternoon,Car,16,25.0,57.7
11024,18.36,Rainy,Low,Evening,Car,20,16.0,64.3
11025,16.16,Foggy,High,Morning,Scooter,13,20.0,67.0
11026,18.04,Rainy,Low,Evening,Scooter,14,29.0,58.8
11027,18.39,Foggy,Medium,Afternoon,Bike,20,15.0,69.1
11028,19.5,Snowy,Medium,Evening,Bike,16,20.0,76.2
11029,16.02,Clear,Medium,Evening,Car,14,27.0,51.8
11030,16.19,Clear,High,Evening,Car,8,20.0,59.8
11031,17.47,Clear,Low,Evening,Bike,12,12.0,51.7
11032,19.21,Windy,Low,Evening,Bike,20,27.0,71.1
11033,17.94,Clear,Low,Afternoon,Bike,16,17.0,54.8
11034,17.22,Snowy,High,Evening,Bike,8,18.0,68.5
11035,18.77,Clear,High,Evening,Car,15,27.0,68.7
11036,18.02,Clear,Low,Evening,Bike,15,12.0,57.1
11037,18.29,Snowy,Medium,Afternoon,Scooter,13,25.0,63.9
11038,17.71,Rainy,Medium,Morning,Car,12,26.0,65.2
11039,18.9,Clear,Low,Morning,Bike,7,28.0,51.8
11040,16.06,Clear,Low,Evening,Scooter,20,16.0,56.0
11041,16.01,Clear,Low,Night,Bike,23,10.0,58.1
11042,18.73,Clear,Medium,Afternoon,Bike,13,27.0,59.9
11043,16.11,Clear,Low,Evening,Scooter,15,13.0,46.5
11044,17.35,Rainy,Low,Evening,Bike,27,29.0,78.7
11045,17.47,Clear,Medium,Morning,Scooter,31,24.0,76.1
11046,18.46,Clear,High,Night,Bike,19,18.0,74.1
11047,19.09,Clear,Low,Evening,Scooter,16,17.0,58.3
11048,19.29,Clear,Medium,Afternoon,Scooter,32,24.0,79.6
11049,17.12,Windy,Medium,Afternoon,Car,9,27.0,50.1
11050,16.65,Clear,Low,Afternoon,Scooter,14,10.0,50.7
11051,19.92,Clear,Low,Morning,Scooter,18,10.0,59.1
11052,16.17,Rainy,Medium,Morning,Bike,14,26.0,64.2
11053,19.26,Windy,Low,Morning,Bike,28,18.0,82.7
11054,16.08,Foggy,Low,Night,Scooter,18,19.0,56.9
11055,17.94,Snowy,Medium,Afternoon,Scooter,27,10.0,84.1
11056,18.57,Windy,Low,Evening,Scooter,15,15.0,60.7
11057,17.91,Rainy,Low,Afternoon,Bike,12,22.0,57.6
11058,18.26,Windy,Medium,Morning,Bike,28,28.0,86.8
11059,16.1,Clear,Medium,Morning,Bike,17,12.0,57.0
11060,16.62,Snowy,Medium,Morning,Bike,24,18.0,83.0
11061,18.21,Snowy,Low,Afternoon,Scooter,15,25.0,53.4
11062,19.31,Windy,High,Morning,Scooter,11,27.0,73.0
11063,18.19,Clear,Low,Morning,Scooter,20,20.0,56.9
11064,18.0,Foggy,High,Morning,Bike,14,18.0,73.7
11065,19.95,Clear,Medium,Evening,Scooter,28,27.0,75.0
11066,17.56,Rainy,Low,Evening,Bike,14,29.0,65.4
11067,17.54,Clear,Low,Morning,Bike,14,26.0,56.0
11068,16.3,Rainy,Low,Afternoon,Car,23,24.0,64.0
11069,19.13,Rainy,High,Night,Scooter,16,24.0,71.1
11070,16.27,Clear,Low,Morning,Bike,12,24.0,48.3
11071,16.54,Clear,Low,Night,Bike,13,20.0,48.0
11072,16.23,Clear,High,Afternoon,Bike,21,12.0,73.6
11073,16.77,Rainy,High,Afternoon,Scooter,11,28.0,66.0
11074,17.76,Rainy,High,Morning,Bike,22,25.0,87.5
11075,16.17,Foggy,Medium,Afternoon,Scooter,29,17.0,69.9
11076,17.65,Clear,Medium,Evening,Bike,11,20.0,55.9
11077,17.92,Snowy,Low,Morning,Scooter,14,11.0,67.7
11078,16.44,Rainy,Low,Afternoon,Scooter,15,25.0,50.0
11079,16.22,Clear,Medium,Morning,Car,19,18.0,58.7
11080,17.26,Clear,Medium,Afternoon,Bike,20,28.0,62.0
11081,18.6,Clear,Low,Afternoon,Bike,30,14.0,71.1
11082,18.43,Clear,Medium,Evening,Bike,32,24.0,77.4
11083,16.51,Clear,Low,Morning,Bike,15,17.0,57.9
11084,16.37,Clear,Medium,Afternoon,Bike,13,20.0,59.1
11085,16.75,Clear,High,Morning,Bike,14,16.0,70.0
11086,19.5,Clear,Medium,Afternoon,Car,20,27.0,59.6
11087,19.73,Clear,Low,Afternoon,Car,14,14.0,52.7
11088,18.09,Snowy,Low,Morning,Scooter,24,25.0,73.3
11089,19.61,Rainy,Medium,Evening,Bike,17,10.0,77.1
11090,16.53,Clear,Low,Night,Scooter,7,26.0,44.3
11091,18.63,Rainy,High,Night,Scooter,24,19.0,78.7
11092,18.6,Rainy,Low,Morning,Scooter,16,29.0,66.0
11093,17.8,Clear,Medium,Morning,Bike,33,18.0,76.9
11094,18.95,Clear,Low,Morning,Car,23,12.0,62.9
11095,17.9,Clear,Medium,Afternoon,Bike,19,24.0,67.2
11096,19.43,Rainy,Low,Morning,Bike,11,20.0,64.3
11097,16.54,Clear,Low,Morning,Bike,18,10.0,60.2
11098,16.07,Clear,Low,Evening,Bike,20,12.0,56.9
11099,17.51,Rainy,Medium,Night,Car,26,20.0,70.1
11100,16.51,Windy,Medium,Morning,Scooter,24,25.0,68.9
11101,16.72,Clear,Medium,Afternoon,Car,29,30.0,64.2
11102,16.19,Rainy,Low,Morning,Car,22,19.0,65.3
11103,17.72,Clear,Low,Afternoon,Scooter,17,29.0,55.3
11104,18.95,Foggy,Low,Evening,Scooter,16,25.0,64.6
11105,18.23,Foggy,Medium,Afternoon,Car,17,21.0,54.5
11106,17.43,Foggy,Medium,Afternoon,Bike,15,12.0,63.4
11107,16.05,Clear,Low,Morning,Bike,11,27.0,52.8
11108,18.04,Clear,Low,Evening,Bike,14,23.0,57.2
11109,17.31,Snowy,High,Morning,Scooter,21,26.0,80.4
11110,16.96,Clear,Medium,Morning,Scooter,10,12.0,56.1
11111,17.81,Windy,Medium,Night,Bike,16,29.0,67.1
11112,16.68,Clear,Medium,Evening,Car,12,17.0,54.5
11113,17.29,Rainy,Low,Afternoon,Scooter,21,18.0,57.6
11114,19.7,Clear,Low,Morning,Bike,15,21.0,59.0
11115,18.44,Clear,Medium,Afternoon,Scooter,18,10.0,61.7
11116,19.96,Snowy,Medium,Afternoon,Car,25,24.0,72.7
11117,18.51,Clear,Low,Afternoon,Bike,18,15.0,63.6
11118,16.39,Rainy,Medium,Morning,Bike,14,20.0,67.5
11119,18.66,Rainy,Low,Afternoon,Scooter,19,20.0,60.9
11120,19.46,Snowy,Medium,Afternoon,Bike,31,25.0,88.2
11121,19.65,Rainy,Medium,Morning,Bike,19,26.0,82.9
11122,18.22,Windy,Medium,Night,Car,15,13.0,54.3
11123,16.48,Snowy,High,Afternoon,Bike,23,26.0,75.5
11124,18.57,Clear,Medium,Morning,Bike,20,23.0,67.9
11125,16.57,Snowy,Medium,Evening,Car,31,29.0,82.3
11126,16.22,Windy,High,Evening,Scooter,12,18.0,67.5
11127,16.85,Clear,Medium,Evening,Bike,32,21.0,82.7
11128,16.39,Rainy,Medium,Afternoon,Bike,22,13.0,69.7
11129,17.78,Clear,Medium,Afternoon,Bike,20,17.0,66.0
11130,19.78,Rainy,Low,Morning,Bike,23,27.0,78.6
11131,18.64,Clear,Low,Evening,Car,12,26.0,51.7
11132,18.78,Foggy,High,Evening,Bike,14,30.0,70.4
11133,19.21,Clear,Low,Evening,Bike,11,28.0,56.3
11134,16.96,Rainy,Low,Afternoon,Scooter,18,15.0,60.7
11135,18.29,Clear,Medium,Afternoon,Car,18,16.0,63.8
11136,18.85,Foggy,Low,Morning,Scooter,27,13.0,74.7
11137,17.22,Rainy,High,Evening,Bike,17,20.0,81.2
11138,17.55,Rainy,High,Afternoon,Bike,22,26.0,82.3
11139,18.81,Clear,Medium,Evening,Car,16,27.0,60.2
11140,19.23,Clear,Low,Evening,Scooter,24,30.0,62.3
11141,17.45,Clear,Low,Night,Car,11,17.0,46.8
11142,18.5,Windy,High,Afternoon,Bike,11,18.0,72.3
11143,18.66,Clear,Medium,Afternoon,Scooter,15,22.0,56.8
11144,19.72,Rainy,Low,Morning,Car,33,26.0,85.0
11145,19.15,Clear,Low,Afternoon,Bike,18,30.0,60.6
11146,16.78,Foggy,High,Afternoon,Bike,21,13.0,70.8
11147,18.5,Clear,Low,Evening,Bike,10,17.0,54.8
11148,19.83,Clear,High,Morning,Scooter,16,14.0,69.9
11149,17.51,Clear,Medium,Evening,Bike,29,15.0,78.9
11150,19.06,Clear,Medium,Evening,Bike,19,12.0,72.1
11151,18.16,Clear,Medium,Night,Scooter,9,22.0,49.0
11152,17.75,Clear,High,Afternoon,Scooter,26,23.0,69.1
11153,18.28,Rainy,Medium,Morning,Bike,11,19.0,66.8
11154,17.7,Windy,Low,Morning,Car,20,22.0,64.6
11155,17.27,Clear,High,Evening,Bike,12,24.0,62.5
11156,19.04,Windy,High,Evening,Scooter,26,23.0,85.1
11157,18.13,Clear,Low,Morning,Scooter,31,29.0,72.7
11158,19.74,Clear,Low,Night,Scooter,14,13.0,51.8
11159,16.03,Clear,Medium,Afternoon,Scooter,25,30.0,59.7
11160,19.08,Clear,Low,Night,Scooter,27,11.0,66.8
11161,16.63,Clear,Low,Evening,Scooter,23,10.0,59.5
11162,19.04,Snowy,Low,Afternoon,Car,23,21.0,67.4
11163,19.48,Rainy,Medium,Afternoon,Car,22,20.0,73.3
11164,19.14,Rainy,Medium,Evening,Car,10,21.0,68.0
11165,18.38,Rainy,Low,Morning,Scooter,15,30.0,66.2
11166,16.49,Clear,Low,Morning,Scooter,15,18.0,51.7
11167,19.84,Rainy,High,Morning,Bike,13,27.0,69.5
11168,17.31,Clear,Low,Afternoon,Scooter,17,24.0,50.4
11169,16.11,Clear,High,Afternoon,Bike,14,11.0,58.4
11170,16.01,Clear,Low,Night,Bike,18,18.0,52.6
11171,18.95,Clear,Low,Evening,Car,17,12.0,55.6
11172,19.33,Rainy,Low,Morning,Scooter,7,27.0,55.6
11173,19.21,Clear,Medium,Evening,Bike,11,17.0,66.5
11174,18.24,Clear,Medium,Morning,Scooter,19,26.0,64.4
11175,18.53,Windy,High,Afternoon,Bike,31,11.0,86.0
11176,19.63,Windy,Medium,Morning,Car,19,17.0,70.6
11177,18.65,Rainy,Low,Morning,Bike,29,26.0,77.9
11178,17.4,Rainy,Medium,Evening,Scooter,33,28.0,83.3
11179,19.8,Foggy,Low,Afternoon,Scooter,21,10.0,61.4
11180,19.86,Clear,Medium,Evening,Scooter,19,20.0,70.6
11181,18.51,Clear,Low,Morning,Bike,19,28.0,64.4
11182,18.26,Clear,Low,Afternoon,Scooter,13,19.0,55.4
11183,19.75,Clear,Medium,Morning,Scooter,12,16.0,56.5
11184,19.11,Windy,Low,Evening,Bike,14,25.0,66.0
11185,16.47,Foggy,High,Evening,Bike,15,26.0,67.0
11186,19.83,Windy,Low,Morning,Scooter,14,30.0,57.6
11187,18.9,Foggy,High,Evening,Bike,13,29.0,69.1
11188,18.96,Rainy,Low,Morning,Bike,23,10.0,75.9
11189,17.6,Foggy,Low,Morning,Bike,16,27.0,64.5
11190,16.03,Rainy,Low,Evening,Bike,19,13.0,64.3
11191,17.09,Clear,High,Morning,Car,16,27.0,57.0
11192,17.32,Clear,Low,Morning,Car,17,26.0,51.5
11193,17.82,Rainy,Low,Afternoon,Scooter,16,14.0,58.6
11194,18.81,Clear,High,Afternoon,Bike,19,19.0,69.6
11195,17.8,Rainy,High,Afternoon,Bike,13,26.0,71.1
11196,17.49,Clear,Low,Afternoon,Bike,32,28.0,73.7
11197,16.99,Rainy,Medium,Evening,Scooter,20,28.0,68.7
11198,19.07,Clear,Low,Evening,Scooter,21,17.0,59.7
11199,19.15,Clear,Low,Evening,Car,15,11.0,54.9
11200,17.45,Rainy,Medium,Afternoon,Bike,26,30.0,82.8
11201,16.87,Clear,Low,Evening,Bike,16,28.0,58.6
11202,16.88,Windy,Low,Night,Scooter,25,14.0,56.6
11203,18.65,Clear,Medium,Afternoon,Bike,13,22.0,64.1
11204,19.09,Clear,Low,Morning,Bike,25,29.0,69.8
11205,19.14,Clear,Medium,Afternoon,Bike,30,16.0,77.4
11206,19.48,Snowy,Low,Morning,Bike,13,26.0,66.0
11207,19.02,Rainy,Medium,Night,Bike,8,20.0,63.3
11208,17.94,Clear,High,Evening,Bike,25,30.0,74.6
11209,17.07,Clear,Medium,Afternoon,Car,19,18.0,53.2
11210,17.5,Foggy,High,Afternoon,Car,14,13.0,65.3
11211,17.13,Windy,Low,Morning,Bike,18,29.0,63.1
11212,16.4,Clear,Medium,Afternoon,Bike,32,17.0,71.8
11213,16.58,Clear,High,Morning,Car,29,15.0,74.9
11214,16.05,Clear,Low,Evening,Car,15,14.0,50.4
11215,16.79,Clear,Low,Morning,Car,21,18.0,57.1
11216,19.34,Foggy,High,Afternoon,Bike,18,27.0,79.5
11217,18.15,Windy,High,Afternoon,Car,14,17.0,59.4
11218,17.56,Windy,Low,Morning,Scooter,12,15.0,51.5
11219,16.95,Foggy,High,Afternoon,Bike,11,19.0,71.1
11220,18.36,Clear,Medium,Afternoon,Bike,8,21.0,53.2
11221,19.89,Windy,Medium,Morning,Car,20,27.0,69.4
11222,17.39,Clear,Medium,Night,Car,14,14.0,52.6
11223,19.39,Clear,Medium,Morning,Bike,19,16.0,72.3
11224,19.76,Rainy,Low,Afternoon,Scooter,23,24.0,66.5
11225,19.15,Clear,Medium,Evening,Bike,6,19.0,50.7
11226,18.37,Snowy,Low,Night,Scooter,17,25.0,62.4
11227,17.21,Windy,Medium,Evening,Bike,14,19.0,64.8
11228,16.13,Foggy,Medium,Evening,Bike,20,12.0,65.2
11229,18.95,Foggy,Low,Afternoon,Bike,12,28.0,59.5
11230,19.82,Clear,Medium,Afternoon,Bike,19,24.0,69.6
11231,18.76,Clear,Low,Evening,Car,19,12.0,61.2
11232,16.14,Foggy,Low,Afternoon,Car,20,13.0,51.2
11233,16.56,Rainy,Low,Afternoon,Bike,11,17.0,55.5
11234,17.57,Windy,High,Morning,Bike,31,30.0,89.0
11235,19.96,Clear,High,Morning,Bike,17,16.0,81.3
11236,16.34,Clear,Medium,Morning,Bike,17,28.0,65.5
11237,17.27,Clear,Low,Morning,Scooter,22,20.0,63.2
11238,18.21,Rainy,Medium,Afternoon,Bike,28,14.0,81.5
11239,16.45,Foggy,Low,Evening,Bike,21,12.0,64.8
11240,16.47,Windy,Low,Evening,Car,21,17.0,62.0
11241,16.27,Clear,Low,Morning,Scooter,21,14.0,53.0
11242,18.01,Rainy,High,Afternoon,Bike,21,22.0,84.2
11243,17.15,Clear,Low,Morning,Scooter,18,30.0,58.1
11244,16.16,Clear,Low,Morning,Bike,18,26.0,56.5
11245,18.01,Clear,Low,Afternoon,Scooter,17,16.0,47.9
11246,18.92,Rainy,Medium,Morning,Bike,23,29.0,81.4
11247,18.68,Clear,Medium,Afternoon,Bike,17,30.0,62.2
11248,18.74,Clear,Low,Evening,Bike,11,18.0,51.5
11249,18.2,Rainy,Low,Afternoon,Car,17,20.0,56.3
11250,19.12,Snowy,Medium,Morning,Scooter,20,20.0,80.8
11251,16.25,Clear,Low,Evening,Scooter,19,18.0,54.7
11252,16.76,Clear,Medium,Evening,Car,20,13.0,60.1
11253,18.81,Foggy,Low,Afternoon,Car,16,28.0,51.7
11254,17.34,Foggy,Medium,Afternoon,Car,12,17.0,54.6
11255,16.96,Snowy,Medium,Morning,Bike,22,11.0,84.0
11256,16.11,Clear,Medium,Afternoon,Bike,8,30.0,49.6
11257,19.47,Rainy,Medium,Morning,Scooter,14,12.0,68.7
11258,19.35,Snowy,Low,Afternoon,Car,29,29.0,77.8
11259,16.24,Clear,High,Night,Scooter,16,12.0,63.5
11260,17.22,Clear,Medium,Morning,Car,15,18.0,61.0
11261,16.86,Windy,Low,Morning,Scooter,11,20.0,52.1
11262,16.83,Clear,Low,Afternoon,Bike,14,14.0,46.1
11263,17.03,Foggy,Low,Afternoon,Car,15,22.0,54.4
11264,17.19,Snowy,Medium,Afternoon,Car,14,22.0,60.6
11265,18.83,Clear,Medium,Evening,Scooter,14,28.0,59.8
11266,19.88,Foggy,High,Afternoon,Scooter,29,18.0,82.8
11267,16.18,Clear,High,Morning,Bike,19,28.0,72.2
11268,17.29,Snowy,Low,Night,Scooter,9,25.0,55.9
11269,18.67,Windy,Low,Afternoon,Bike,29,26.0,71.1
11270,17.22,Snowy,Medium,Afternoon,Scooter,24,23.0,75.8
11271,16.76,Clear,Medium,Afternoon,Scooter,10,13.0,52.2
11272,16.67,Foggy,Medium,Night,Bike,13,23.0,61.8
11273,18.39,Windy,Low,Morning,Bike,13,25.0,60.5
11274,16.6,Rainy,Medium,Afternoon,Bike,21,17.0,70.1
11275,16.39,Rainy,Medium,Morning,Scooter,20,23.0,67.1
11276,19.0,Clear,Medium,Evening,Bike,23,22.0,77.1
11277,17.38,Snowy,Medium,Evening,Bike,18,23.0,79.7
11278,19.58,Clear,Low,Morning,Bike,15,24.0,62.5
11279,17.99,Clear,Low,Evening,Bike,14,24.0,56.2
11280,16.53,Windy,Low,Evening,Scooter,21,23.0,61.8
11281,16.77,Windy,Low,Morning,Scooter,16,16.0,53.2
11282,19.53,Windy,Low,Evening,Scooter,16,24.0,65.7
11283,16.5,Clear,Low,Evening,Bike,13,13.0,56.7
11284,17.26,Clear,Medium,Afternoon,Scooter,24,28.0,65.5
11285,17.21,Rainy,Medium,Evening,Bike,20,26.0,73.6
11286,19.95,Clear,High,Afternoon,Scooter,13,15.0,64.3
11287,19.9,Snowy,Low,Afternoon,Bike,16,11.0,64.6
11288,18.77,Rainy,Low,Afternoon,Scooter,22,13.0,64.0
11289,16.94,Clear,Medium,Morning,Car,21,24.0,64.5
11290,16.72,Clear,Medium,Evening,Car,17,10.0,55.5
11291,16.24,Clear,Medium,Evening,Car,21,12.0,67.9
11292,16.25,Snowy,High,Morning,Bike,20,24.0,80.3
11293,19.76,Foggy,Low,Afternoon,Scooter,10,20.0,51.7
11294,18.41,Clear,Medium,Morning,Bike,19,17.0,70.5
11295,16.79,Clear,Medium,Night,Scooter,9,15.0,49.1
11296,19.13,Clear,Medium,Morning,Scooter,24,20.0,76.2
11297,16.31,Clear,Medium,Afternoon,Scooter,25,16.0,62.1
11298,18.09,Windy,Low,Morning,Car,9,11.0,47.1
11299,16.78,Rainy,Medium,Afternoon,Car,15,19.0,57.2
11300,17.79,Clear,High,Afternoon,Bike,24,29.0,78.7
11301,16.92,Foggy,Low,Morning,Car,21,20.0,66.1
11302,16.55,Clear,High,Morning,Car,16,22.0,60.6
11303,19.71,Clear,High,Evening,Scooter,14,16.0,68.9
11304,19.68,Rainy,High,Morning,Bike,14,12.0,84.4
11305,17.97,Clear,High,Morning,Bike,11,25.0,68.7
11306,19.14,Clear,Medium,Night,Bike,34,18.0,80.3
11307,16.81,Snowy,Medium,Afternoon,Bike,21,11.0,70.4
11308,17.59,Windy,Medium,Morning,Bike,19,16.0,68.7
11309,16.9,Clear,Low,Evening,Bike,32,10.0,75.6
11310,16.34,Rainy,Low,Morning,Scooter,16,28.0,54.4
11311,17.7,Clear,Medium,Afternoon,Scooter,26,30.0,67.5
11312,18.98,Rainy,High,Morning,Bike,27,28.0,89.0
11313,18.98,Clear,Low,Evening,Car,11,27.0,48.5
11314,17.77,Rainy,Low,Morning,Bike,33,26.0,81.6
11315,17.79,Clear,Low,Night,Bike,23,19.0,64.7
11316,18.41,Windy,Medium,Morning,Bike,15,18.0,70.0
11317,19.73,Snowy,Low,Afternoon,Scooter,16,11.0,68.4
11318,16.6,Clear,Medium,Evening,Bike,10,29.0,54.0
11319,17.62,Foggy,Low,Afternoon,Scooter,24,10.0,58.6
11320,19.62,Clear,Medium,Morning,Bike,15,15.0,68.6
11321,18.19,Foggy,Medium,Afternoon,Bike,15,19.0,65.9
11322,19.17,Clear,Low,Night,Bike,18,23.0,58.6
11323,17.85,Clear,Low,Morning,Bike,18,30.0,55.2
11324,19.68,Rainy,Medium,Morning,Car,13,20.0,69.8
11325,19.56,Clear,High,Night,Scooter,7,27.0,49.1
11326,17.78,Rainy,Medium,Evening,Bike,22,19.0,80.2
11327,16.02,Rainy,High,Afternoon,Scooter,17,30.0,69.2
11328,18.26,Clear,Medium,Afternoon,Scooter,22,13.0,65.9
11329,16.82,Clear,Medium,Morning,Bike,16,18.0,62.7
11330,16.96,Rainy,High,Morning,Car,16,15.0,63.4
11331,17.72,Rainy,Low,Evening,Bike,28,15.0,73.1
11332,17.8,Clear,Low,Evening,Bike,14,27.0,54.6
11333,19.44,Clear,Low,Evening,Scooter,16,24.0,64.2
11334,16.13,Rainy,Low,Afternoon,Car,15,24.0,54.3
11335,17.18,Rainy,Low,Evening,Bike,13,11.0,61.2
11336,18.53,Snowy,Medium,Afternoon,Bike,13,29.0,67.8
11337,18.49,Clear,Low,Morning,Scooter,29,29.0,70.0
11338,17.27,Rainy,High,Evening,Scooter,10,24.0,69.4
11339,16.71,Rainy,High,Morning,Bike,22,18.0,82.6
11340,17.11,Clear,Low,Morning,Car,11,11.0,42.4
11341,19.57,Clear,Low,Evening,Bike,12,19.0,63.3
11342,17.05,Clear,Low,Afternoon,Scooter,22,12.0,56.9
11343,17.97,Snowy,Medium,Evening,Car,20,23.0,71.9
11344,19.77,Clear,High,Morning,Bike,15,25.0,75.5
11345,16.47,Rainy,Low,Afternoon,Bike,14,11.0,60.8
11346,19.48,Rainy,Low,Afternoon,Bike,16,15.0,66.9
11347,18.97,Clear,Low,Evening,Scooter,26,23.0,69.0
11348,17.94,Snowy,Medium,Morning,Scooter,22,15.0,82.0
11349,19.8,Foggy,High,Morning,Scooter,27,27.0,85.6
11350,16.3,Clear,High,Morning,Bike,14,18.0,62.9
11351,19.42,Foggy,Medium,Evening,Bike,17,24.0,73.3
11352,16.79,Rainy,Medium,Morning,Bike,21,25.0,77.5
11353,17.42,Clear,Low,Afternoon,Bike,26,22.0,67.2
11354,16.49,Foggy,Medium,Afternoon,Scooter,20,23.0,63.8
11355,17.98,Rainy,High,Morning,Car,9,22.0,63.0
11356,16.68,Clear,Medium,Morning,Scooter,17,14.0,65.0
11357,17.02,Windy,Medium,Afternoon,Bike,26,16.0,69.0
11358,16.24,Rainy,Medium,Evening,Car,24,28.0,69.4
11359,17.22,Rainy,Low,Afternoon,Bike,30,17.0,72.8
11360,16.66,Clear,Low,Afternoon,Car,23,30.0,56.8
11361,18.74,Clear,High,Afternoon,Bike,12,22.0,64.7
11362,18.55,Clear,High,Afternoon,Bike,13,26.0,70.7
11363,18.66,Rainy,Low,Evening,Car,15,14.0,63.5
11364,18.7,Rainy,Medium,Night,Bike,11,14.0,62.3
11365,16.41,Foggy,Medium,Afternoon,Car,21,18.0,61.2
11366,16.86,Clear,High,Morning,Scooter,15,26.0,62.5
11367,18.95,Foggy,Medium,Evening,Bike,13,24.0,73.8
11368,17.93,Snowy,High,Morning,Bike,13,20.0,81.0
11369,18.52,Foggy,High,Evening,Bike,29,13.0,86.0
11370,16.23,Foggy,Low,Morning,Scooter,23,10.0,65.3
